id,IMDb,title,genres,overview,image
759,tt0115940,夏天的故事,"剧情,爱情","
　　贾斯伯（梅尔维尔·珀波MelvilPoupaud饰）来到布列塔尼亚的海边小镇度假，在这里，总是独来独往的他结识了餐馆招待玛戈（阿曼达·朗格勒AmandaLanglet饰），两人一见如故相谈甚欢。贾斯伯告诉玛戈，他和一个名叫琳娜（奥蕾莉亚·诺林AureliaNolin饰）的女孩相约于此，玛戈对此一笑了之不置可否。在一场舞会上，贾斯伯遇见了野性美女苏兰（GwenaëlleSimon饰），对她一见钟情，苏兰也对这个能歌善舞的小伙子心存好感。虽然玛戈心里不是滋味，但表面上她大度的祝福了这段感情。贾斯伯邀请苏兰共赴他心目中的梦幻之岛，没想到姗姗来迟的琳娜出现在了他的眼前。梦中情人的出现让贾斯伯无比欢欣，很快就忘记了和苏兰的约定，可是琳娜的性格如这个夏天一般多变，此刻还风和日丽，下一刻便已下起瓢泼大雨。苦恼的贾斯伯只得去向玛戈倾诉，但心怀爱意的玛戈也无法给予他更多的帮助。
<br/>
　　在这个充满了激情和艳遇的夏天，徘徊在三个女孩之间的男孩究竟会怎样面对自己的感情呢？
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1404178381.jpg
760,tt21067242,我爱你！,"剧情,爱情,家庭","
　　空巢老人常为戒（倪大红饰）和拾废品的孤寡老太李慧如（惠英红饰）不打不相识，却渐渐互生情愫；年迈的谢定山（梁家辉饰）、赵欢欣（叶童饰）夫妻俩靠收卖废品为生，妻子赵欢欣更是一直深受疾病的困扰……四位老人，两对爱人，在步入生命终章之时，他们用力而纯粹地相爱。哪怕不再有明天，也要对彼此说出那句“我爱你！”。
<br/>
　　故事改编自韩国同名漫画。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2888042597.jpg
761,tt9683478,真心半解,"喜剧,爱情,同性","
　　个性体贴的运动健将保罗爱上了学校校花，但他实在不善言辞，于是决定僱用内向的高材生艾莉帮他展开追求，毫不相干的两人也因此成为朋友。然而，艾莉发现自己竟然也对校花产生好感，她和保罗的友谊因此变得複杂。本片为编剧兼导演伍思薇的最新力作。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2594916975.jpg
762,tt0107822,钢琴课,"剧情,爱情,音乐","
　　苏格兰单身母亲艾达·麦格拉斯（霍利·亨特饰）自六岁起就放弃了讲话，只通过钢琴倾诉满腔情感。1852年，麦格拉斯远嫁新西兰的斯图尔特（山姆·尼尔饰），将钢琴也一并带了去。可是斯图尔特人手不够，只得将笨重的钢琴遗弃海滩。斯图尔特之友乔治·贝恩斯（哈维·凯特尔饰）爱上了麦格拉斯，用八十英亩土地与斯图尔特交易。斯图尔特转让了钢琴，并命麦格拉斯教贝恩斯奏琴。钢琴课上，贝恩斯提议，如果麦格拉斯在教琴的时候允许某些出格的事情发生，一次课便可换回一个琴键……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p764799071.jpg
763,tt5029608,弗兰兹,"剧情,爱情,历史,战争","
　　法国导演弗朗索瓦·欧容在沉寂两年后，终于带着皮埃尔·尼内、葆拉·贝尔主演的《弗兰兹》杀回影坛。影片将以一战后的法国为背景，聚焦贝尔饰演的德国女人正因未婚夫的惨死而悲痛欲绝，尼内饰演的神秘法国男子却悄然出现，默默为其未婚夫墓碑致哀、献花，两人也就此揭开一段匪夷所思的往事。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2383307897.jpg
764,tt0099719,滚滚红尘,"爱情,战争","
　　本片根据三毛最后一部同名作品改编。日伪时期，女作家沈韶华（林青霞饰）在报纸上连载她的自传体小说《白玉兰》，很多情节感同身受。某日，她接到了一位神秘的读者来信。她对这个名叫章能才（秦汉饰）的男人充满了好奇。终于，两人见面，一见钟情。然而，因为章是汉奸，常有外人滋事，令韶华很是不安。此时，她的闺中密友月凤（张曼玉饰）因与男友（严浩饰）赌气，来找她倾诉。韶华一边规劝，一边把爱人介绍给她。三人一起出游，感情很好。然而，见到日本军人凌辱中国人，月凤顿觉章面目可憎。三人闹得不欢而散。此后，时局动荡，日本投降，国共开战，韶华的情感经历了更加复杂的波澜……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1281789791.jpg
765,tt0096332,布拉格之恋,"剧情,爱情","
　　本片根据米兰·昆德拉的同名小说改编。1968年，布拉格外科手术医生托马斯（丹尼尔·戴-刘易斯DanielDay-Lewis饰）生活在对女人追逐的快乐中，享受着性的快感。画家萨比娜（莉娜·奥琳LenaOlin饰）是托马斯的红颜知己，但在一次去温泉疗养院出诊的过程中，托马斯结识了女招待特蕾莎（朱丽叶·比诺什JulietteBinoche饰）。不久，特蕾莎只身来到布拉格，二人结婚。托马斯在婚后依然不改与萨比娜或其他女人偷情的恶习，特蕾莎无法忍受托马斯的不忠，深夜出走，却碰上苏联武装入侵捷克。三人先后逃亡至瑞士日内瓦，萨比娜认识了当地大学教授弗兰茨（德雷克·德·林特DerekdeLint饰），特蕾莎失去工作终日闷闷不乐，带着小狗卡列宁孤身重返布拉格。在自由与束缚之间，托马斯究竟该如何选择呢？
<br/>
　　本片是1988年美国十佳影片之一，获1989年奥斯卡最佳摄影、最佳改编剧本提名，金球奖最佳剧情片和最佳女配角（莉娜·奥琳）提名，并获英国电影电视协会最佳改编剧本奖，美国影评人协会最佳导演和最佳影片奖。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910915447.jpg
766,tt3915174,穿靴子的猫2,"喜剧,爱情,动画,悬疑,歌舞,奇幻,冒险","
　　时隔11年，臭屁自大又爱卖萌的猫大侠回来了！如今的猫大侠（安东尼奥·班德拉斯配音），依旧幽默潇洒又不拘小节、数次“花式送命”后，九条命如今只剩一条，于是不得不请求自己的老搭档兼“宿敌”——迷人的软爪妞（萨尔玛·海耶克配音）来施以援手来恢复自己的九条生命。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2885032978.jpg
767,tt0106866,芳芳,"喜剧,爱情","
　　亚历（文森特•佩雷斯VincentPerez饰）快要结婚了。在他的观念中，一上床就意味着爱的结束。这都是因为小时候他看见妈妈不停更换性伴侣造成的阴影。当他看到舞姿动人的芳芳（苏菲•玛索SophieMarceau饰），心里燃起了真爱的火焰。亚历决定，他要追求芳芳，但不去涉及情欲。
<br/>
　　芳芳也爱上了亚历，然而亚历和她完全是精神恋爱，令芳芳非常苦恼。亚历为了接近芳芳，住在她房间隔壁，装上单面玻璃观察芳芳每天的生活。看着她换上舞服、抬起舞步，做各种鬼怪的表情，却没有勇气打破二人的界限。这面玻璃，成了亚历的一堵心墙。
<br/>
　　到底还要等多久，才能有情人终成眷属？芳芳终于发现了亚历的秘密，然而亚历能不能消解心结？
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2493678188.jpg
768,tt0199354,不见不散,"喜剧,爱情","
　　不是冤家不聚头，刘元（葛优饰）和李清（徐帆饰）正应了这句话。他们在美国初遇，那时候，李清刚到美国，替一个台湾朋友看屋，就碰上了接待中国剧组的刘元。几番来回，二人有了些粗浅的了解。刘元给了李清一张机票，劝她回国，前途会比这里好。
<br/>
　　李清却留在了美国，一年后还碰巧和刘元的车撞上了。机缘巧合，刘元让李清到他的旅行社工作，怎料旅行社搞非法移民的勾当，李清一身麻烦，一气之下叫刘元以后再也别联系自己。想不到，一年后他们重遇，又一起办起了补习班。
<br/>
　　两人就这样反复的重聚分开。直到老去的某天，才有了一个契机，让他们互诉衷情。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2642827396.jpg
769,tt0069467,呼喊与细语,"剧情,爱情","
　　艾格尼丝（哈里特·安德森HarrietAndersson饰）、玛丽亚（丽芙·乌曼LivUllmann饰）和卡琳（英格里德·图林IngridThulin饰）虽然是三姊妹，各人内心却有着积重难返的隔膜和疏离。艾格尼丝身患绝症，生命将近，守护在她身边的是女仆安娜。艾格尼丝没有得到过母亲完整的爱，死前妄想让关系紧张的姐妹变得珍爱彼此，却一再事与愿违。
<br/>
　　玛丽亚是最得母亲宠爱的孩子，因此遭到姐妹的嫉妒。她的感情生活处理的一塌糊涂，在丈夫和情人之间徘徊周旋。她对爱越是拥有，就越是贪婪。
<br/>
　　卡琳的生活更是充满压抑。和丈夫的关系陷入僵局，令她沉沦于自虐。
<br/>
　　和好的愿望太过遥远，她们想摆脱生活的阴影，重新拉近彼此的心，却发现隔膜似乎不可打破。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2183935299.jpg
770,tt0343660,初恋50次,"喜剧,爱情","
　　亨利·罗斯（亚当·桑德勒）是个典型的花花公子，他最擅长的事就是以不同的身份，让美女迷恋上他，并在事后，迅速从关系中脱身。身为夏威夷海洋馆的兽医，亨利有着无尽的浪漫情怀来感染到此休闲的美女，这一次他看上了在餐馆独自用餐的露西(德鲁·巴里摩尔饰)。
<br/>
　　他们在一起谈天说地，用百吉饼搭建小房子，笑声不断。亨利对女孩恋恋不舍，相约明晨再次一起用餐。然而，第二天清晨，当亨利热情的与露西打招呼时，露西却宛如陌生人一般冷淡。原来女孩由于车祸患上了奇怪的短期记忆丧失症，记忆永远停留在车祸的前一天。
<br/>
　　情圣亨利遇到了自己的难题，他坠入的情网，却爱上一个不断对爱情失忆的女孩儿……
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480949516.jpg
771,tt0218967,居家男人,"剧情,喜剧,爱情,家庭,奇幻","
　　1987年，踌躇满志的杰克·坎贝尔（尼古拉斯·凯奇NicolasCage饰）告别女友凯特（蒂娅·利奥尼TéaLeoni饰），只身前往纽约打拼。13年后，杰克已然成为华尔街炙手可热的投资经纪人，他的事业一帆风顺，生活奢侈优渥，身边美女如云，俨然一个完美无瑕的成功人士。然而，就在圣诞夜节的前两天，杰克的人生发生翻天覆地的变化。当他一觉醒来时，发现自己身在新泽西老家，凯特成为他的妻子，两人更育有两个可爱的孩子。全新而对立的人生让杰克无所适从，而他终将在金钱和亲情间做出抉择……
<br/>
　　本片荣获2001年美国科幻与恐怖电影学院最佳女主角奖（TéaLeoni）、2001年青年艺术家最佳表演奖（MakenzieVega）。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p622619176.jpg
772,tt0265107,运转手之恋,"喜剧,爱情","
　　
<br/>
　　青年苏大全（屈中恒饰）的父亲苏周（太保饰）开了一间计程车行，拥有20部计程车。大全自幼在车行里生活，受环境影响，他对驾驶计程车情有独钟。他学校后也开始了计程车司机生活。大全的母亲游希子是位法医，每天都要与尸体打交道，年轻时许多人对她避而远之，唯独苏周接受她，并一起生活，结婚生子。大全的妹妹酷爱调配化学试剂，家里经常发生化学爆炸。苏大全没能遇到心怡的女孩，跟父母说不结婚。老人听后着急万分，想法设法来解决。一天执勤的女交警庄静文（宫泽理惠饰）拦住大全的计程车开罚单，大全对静文一见钟情，并展开攻势。开始静文不为所动，但日久天长她不得不面对现实。恋爱戏剧般开始并最终喜结良缘……
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517669634.jpg
773,tt0259744,夜奔,"剧情,爱情,同性","
　　1930年代，自幼在美国生活与学习的大提琴家徐少东（黄磊）返回祖国准备与素未蒙面但一直有书信往来的未婚妻英儿（刘若英）成亲。可是在随英儿在自家戏院看过昆曲《夜奔》并结识其主演林冲（尹昭德）后，徐少东的感情天平开始更多地倾斜到林冲身上，但随后有关他与林冲的流言蜚语传出，顶不住世俗压力的他最终告别英儿回到美国。
<br/>
　　二战后，英儿赴美找到徐少东，二人谈起林冲为找徐少东的悲惨经历时，徐少东明白到他的内心会一直为英儿和林冲留有位置。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551409697.jpg
